iter	Passed	Remaining
3214	205759	114239
3215	205826	114177
3216	205890	114113
3217	205906	114022
3218	205972	113959
3219	206038	113897
3220	206110	113837
3221	206173	113773
3222	206235	113708
3223	206304	113646
3224	206360	113578
3225	206430	113517
3226	206490	113451
3227	206545	113382
3228	206610	113319
3229	206675	113255
3230	206741	113192
3231	206816	113134
3232	206876	113068
3233	206946	113007
3234	207011	112944
3235	207078	112882
3236	207136	112815
3237	207209	112755
3238	207240	112673
3239	207303	112609
3240	207373	112548
3241	207439	112485
3242	207498	112419
3243	207561	112354
3244	207623	112289
3245	207689	112226
3246	207759	112165
3247	207826	112103
3248	207841	112012
3249	207877	111934
3250	207889	111842
3251	207924	111762
3252	207972	111690
3253	208039	111627
3254	208104	111564
3255	208168	111500
3256	208231	111436
3257	208299	111374
3258	208361	111309
3259	208435	111250
3260	208495	111184
3261	208566	111124
3262	208638	111064
3263	208706	111003
3264	208773	110941
3265	208834	110875
3266	208895	110809
3267	208962	110747
3268	208975	110656
3269	209049	110597
3270	209118	110536
3271	209182	110472
3272	209246	110408
3273	209316	110348
3274	209331	110258
3275	209391	110192
3276	209455	110128
3277	209515	110062
3278	209579	109998
3279	209585	109904
3280	209640	109835
3281	209711	109776
3282	209778	109713
3283	209801	109628
3284	209825	109543
3285	209885	109477
3286	209955	109416
3287	210021	109354
3288	210034	109264
3289	210102	109202
3290	210163	109136
3291	210229	109074
3292	210296	109012
3293	210309	108921
3294	210380	108861
3295	210439	108795
3296	210498	108729
3297	210565	108666
3298	210626	108601
3299	210686	108535
3300	210749	108471
3301	210819	108410
3302	210887	108348
3303	210894	108255
3304	210963	108194
3305	211026	108130
3306	211092	108067
3307	211152	108001
3308	211213	107936
3309	211230	107848
3310	211303	107789
3311	211315	107699
3312	211332	107611
3313	211396	107547
3314	211457	107482
3315	211521	107419
3316	211577	107351
3317	211607	107270
3318	211665	107203
3319	211728	107139
3320	211790	107074
3321	211857	107012
3322	211928	106952
3323	211991	106888
3324	212056	106825
3325	212091	106747
3326	212157	106684
3327	212224	106622
3328	212280	106554
3329	212354	106495
3330	212414	106430
3331	212485	106370
3332	212548	106306
3333	212620	106246
3334	212683	106182
3335	212754	106122
3336	212771	106035
3337	212833	105970
3338	212889	105902
3339	212947	105836
3340	213017	105775
3341	213084	105713
3342	213141	105646
3343	213216	105587
3344	213270	105519
3345	213336	105456
3346	213394	105390
3347	213458	105326
3348	213537	105270
3349	213597	105204
3350	213626	105123
3351	213651	105040
3352	213713	104976
3353	213782	104915
3354	213843	104850
3355	213916	104791
3356	213987	104730
3357	213991	104638
3358	214052	104572
3359	214118	104510
3360	214182	104446
3361	214238	104379
3362	214311	104319
3363	214324	104231
3364	214386	104167
3365	214456	104106
3366	214518	104041
3367	214590	103981
3368	214653	103918
3369	214716	103853
3370	214777	103788
3371	214842	103725
3372	214900	103659
3373	214974	103600
3374	214996	103516
3375	215055	103450
3376	215129	103392
3377	215192	103327
3378	215212	103243
3379	215272	103177
3380	215337	103114
3381	215359	103031
3382	215426	102969
3383	215485	102903
3384	215494	102813
3385	215504	102724
3386	215578	102665
3387	215643	102602
3388	215712	102541
3389	215775	102477
3390	215847	102417
3391	215913	102355
3392	215974	102290
3393	215992	102205
3394	216057	102142
3395	216071	102054
3396	216136	101992
3397	216162	101910
3398	216185	101827
3399	216256	101767
3400	216316	101702
3401	216380	101639
3402	216450	101578
3403	216489	101503
3404	216565	101445
3405	216635	101384
3406	216686	101315
3407	216750	101251
3408	216810	101186
3409	216877	101124
3410	216936	101059
3411	217000	100995
3412	217068	100934
3413	217134	100871
3414	217203	100810
3415	217266	100746
3416	217334	100684
3417	217403	100623
3418	217470	100561
3419	217486	100476
3420	217494	100387
3421	217561	100324
3422	217636	100266
3423	217709	100207
3424	217776	100145
3425	217840	100081
3426	217905	100018
3427	217968	99955
3428	218044	99897
3429	218118	99838
3430	218211	99788
3431	218230	99704
3432	218300	99643
3433	218362	99579
3434	218436	99520
3435	218520	99466
3436	218612	99415
3437	218680	99353
3438	218691	99266
3439	218753	99202
3440	218817	99138
3441	218891	99079
3442	218964	99020
3443	219028	98957
3444	219102	98898
3445	219168	98835
3446	219233	98772
3447	219296	98708
3448	219365	98647
3449	219436	98587
3450	219513	98529
3451	219583	98469
3452	219659	98410
3453	219722	98347
3454	219794	98287
3455	219862	98225
3456	219928	98162
3457	219992	98099
3458	220068	98041
3459	220136	97979
3460	220205	97918
3461	220281	97860
3462	220347	97797
3463	220407	97732
3464	220479	97672
3465	220548	97611
3466	220612	97548
3467	220680	97486
3468	220706	97406
3469	220771	97343
3470	220843	97282
3471	220913	97222
3472	220927	97136
3473	221006	97080
3474	221080	97020
3475	221157	96963
3476	221231	96904
3477	221301	96843
3478	221367	96780
3479	221438	96720
3480	221497	96654
3481	221565	96592
3482	221620	96525
3483	221682	96461
3484	221743	96396
3485	221813	96335
3486	221866	96267
3487	221886	96184
3488	221937	96115
3489	221998	96051
3490	222062	95987
3491	222122	95922
3492	222191	95861
3493	222248	95794
3494	222316	95733
3495	222386	95671
3496	222450	95608
3497	222508	95542
3498	222543	95466
3499	222609	95404
3500	222675	95341
3501	222746	95281
3502	222820	95221
3503	222890	95160
3504	222950	95095
3505	223020	95035
3506	223085	94971
3507	223157	94911
3508	223223	94849
3509	223294	94788
3510	223353	94723
3511	223415	94659
3512	223478	94595
3513	223491	94510
3514	223546	94442
3515	223611	94379
3516	223681	94318
3517	223749	94257
3518	223820	94196
3519	223890	94135
3520	223959	94074
3521	224026	94012
3522	224090	93948
3523	224155	93885
3524	224218	93821
3525	224293	93762
3526	224368	93704
3527	224437	93642
3528	224500	93578
3529	224558	93512
3530	224626	93451
3531	224696	93390
3532	224765	93328
3533	224829	93265
3534	224855	93186
3535	224918	93122
3536	224985	93060
3537	225046	92995
3538	225105	92930
3539	225170	92866
3540	225234	92803
3541	225305	92742
3542	225368	92678
3543	225380	92594
3544	225441	92529
3545	225506	92466
3546	225522	92383
3547	225583	92318
3548	225640	92252
3549	225701	92188
3550	225773	92127
3551	225835	92063
3552	225906	92002
3553	225969	91939
3554	226030	91874
3555	226057	91795
3556	226127	91735
3557	226185	91669
3558	226254	91608
3559	226312	91542
3560	226379	91480
3561	226447	91418
3562	226506	91352
3563	226568	91288
3564	226630	91224
3565	226690	91159
3566	226752	91095
3567	226766	91011
3568	226783	90929
3569	226840	90863
3570	226903	90799
3571	226961	90733
3572	227035	90674
3573	227102	90612
3574	227164	90548
3575	227226	90483
3576	227292	90421
3577	227316	90342
3578	227385	90280
3579	227442	90214
3580	227502	90149
3581	227562	90084
3582	227623	90020
3583	227691	89958
3584	227699	89872
3585	227761	89808
3586	227816	89741
3587	227882	89679
3588	227892	89594
3589	227960	89533
3590	228025	89470
3591	228097	89410
3592	228104	89324
3593	228167	89260
3594	228233	89198
3595	228290	89132
3596	228356	89069
3597	228425	89008
3598	228455	88932
3599	228520	88869
3600	228591	88808
3601	228661	88747
3602	228692	88671
3603	228700	88586
3604	228705	88500
3605	228715	88416
3606	228784	88355
3607	228850	88292
3608	228910	88227
3609	228977	88165
3610	229040	88102
3611	229074	88027
3612	229132	87962
3613	229197	87899
3614	229261	87836
3615	229329	87774
3616	229396	87712
3617	229431	87637
3618	229501	87577
3619	229562	87512
3620	229637	87453
3621	229712	87394
3622	229783	87334
3623	229858	87275
3624	229922	87211
3625	229988	87149
3626	230048	87084
3627	230108	87020
3628	230175	86957
3629	230240	86895
3630	230314	86835
3631	230326	86753
3632	230387	86688
3633	230454	86626
3634	230464	86543
3635	230479	86461
3636	230545	86399
3637	230582	86325
3638	230644	86262
3639	230713	86200
3640	230780	86138
3641	230809	86062
3642	230870	85997
3643	230939	85936
3644	231001	85872
3645	231071	85812
3646	231132	85747
3647	231161	85671
3648	231225	85608
3649	231254	85532
3650	231274	85452
3651	231328	85386
3652	231397	85325
3653	231422	85247
3654	231459	85174
3655	231521	85110
3656	231592	85050
3657	231607	84969
3658	231673	84906
3659	231738	84844
3660	231797	84779
3661	231858	84715
3662	231896	84642
3663	231906	84559
3664	231967	84495
3665	231982	84414
3666	232048	84352
3667	232062	84271
3668	232125	84208
3669	232197	84147
3670	232261	84084
3671	232268	84001
3672	232336	83939
3673	232368	83865
3674	232437	83803
3675	232499	83740
3676	232546	83671
3677	232611	83608
3678	232677	83546
3679	232736	83481
3680	232747	83399
3681	232770	83321
3682	232834	83259
3683	232845	83177
3684	232857	83095
3685	232879	83017
3686	232886	82934
3687	232956	82873
3688	233014	82809
3689	233075	82744
3690	233144	82683
3691	233205	82619
3692	233263	82554
3693	233327	82492
3694	233393	82430
3695	233450	82364
3696	233512	82300
3697	233566	82234
3698	233636	82173
3699	233701	82111
3700	233758	82046
3701	233826	81984
3702	233889	81921
3703	233916	81845
3704	233982	81783
3705	234047	81720
3706	234073	81644
3707	234142	81583
3708	234170	81508
3709	234222	81441
3710	234270	81372
3711	234325	81307
3712	234335	81225
3713	234393	81160
3714	234462	81099
3715	234524	81035
3716	234528	80952
3717	234598	80891
3718	234659	80827
3719	234709	80760
3720	234725	80680
3721	234785	80616
3722	234857	80556
3723	234927	80495
3724	234989	80432
3725	235050	80368
3726	235116	80306
3727	235134	80228
3728	235191	80163
3729	235264	80103
3730	235331	80041
3731	235366	79968
3732	235423	79903
3733	235445	79827
3734	235453	79745
3735	235517	79682
3736	235534	79603
3737	235596	79540
3738	235661	79478
3739	235688	79403
3740	235749	79339
3741	235814	79277
3742	235878	79214
3743	235909	79140
3744	235976	79078
3745	236039	79015
3746	236096	78950
3747	236159	78887
3748	236228	78826
3749	236290	78763
3750	236355	78701
3751	236422	78639
3752	236489	78577
3753	236496	78496
3754	236553	78431
3755	236566	78351
3756	236644	78293
3757	236701	78228
3758	236771	78167
3759	236839	78106
3760	236900	78042
3761	236962	77979
3762	237030	77918
3763	237089	77853
3764	237158	77793
3765	237224	77730
3766	237288	77668
3767	237349	77604
3768	237413	77542
3769	237478	77479
3770	237546	77418
3771	237604	77353
3772	237665	77290
3773	237729	77227
3774	237795	77165
3775	237866	77105
3776	237933	77043
3777	237996	76980
3778	238011	76901
3779	238072	76838
3780	238134	76774
3781	238202	76713
3782	238266	76650
3783	238295	76576
3784	238316	76500
3785	238382	76438
3786	238447	76376
3787	238510	76313
3788	238579	76252
3789	238588	76171
3790	238654	76110
3791	238719	76047
3792	238785	75985
3793	238847	75922
3794	238910	75859
3795	238974	75796
3796	239015	75726
3797	239074	75662
3798	239098	75587
3799	239115	75510
3800	239173	75445
3801	239234	75382
3802	239296	75318
3803	239363	75257
3804	239426	75194
3805	239491	75132
3806	239557	75070
3807	239613	75005
3808	239678	74942
3809	239737	74878
3810	239804	74816
3811	239869	74754
3812	239931	74691
3813	239994	74628
3814	240059	74566
3815	240135	74507
3816	240206	74447
3817	240272	74385
3818	240333	74321
3819	240403	74260
3820	240467	74198
3821	240532	74135
3822	240597	74073
3823	240659	74010
3824	240668	73930
3825	240742	73871
3826	240807	73809
3827	240880	73749
3828	240939	73685
3829	241004	73622
3830	241073	73561
3831	241134	73498
3832	241193	73434
3833	241255	73370
3834	241317	73307
3835	241382	73245
3836	241449	73183
3837	241514	73121
3838	241588	73061
3839	241681	73007
3840	241745	72945
3841	241807	72882
3842	241874	72820
3843	241938	72757
3844	242006	72696
3845	242069	72633
3846	242138	72572
3847	242205	72510
3848	242278	72450
3849	242342	72388
3850	242413	72327
3851	242483	72266
3852	242546	72203
3853	242617	72142
3854	242684	72081
3855	242749	72019
3856	242814	71956
3857	242877	71893
3858	242939	71830
3859	243008	71769
3860	243077	71708
3861	243156	71650
3862	243221	71587
3863	243287	71525
3864	243352	71463
3865	243412	71399
3866	243477	71336
3867	243551	71277
3868	243622	71216
3869	243687	71154
3870	243749	71090
3871	243810	71027
3872	243873	70964
3873	243935	70901
3874	243992	70836
3875	244056	70773
3876	244122	70711
3877	244185	70648
3878	244250	70586
3879	244314	70523
3880	244392	70465
3881	244457	70402
3882	244521	70340
3883	244606	70283
3884	244678	70223
3885	244759	70165
3886	244828	70104
3887	244909	70046
3888	244977	69984
3889	245063	69928
3890	245134	69867
3891	245234	69814
3892	245304	69754
3893	245386	69696
3894	245478	69641
3895	245553	69581
3896	245573	69506
3897	245639	69444
3898	245704	69382
3899	245775	69321
3900	245840	69258
3901	245910	69197
3902	245964	69132
3903	246034	69071
3904	246111	69011
3905	246180	68950
3906	246246	68888
3907	246304	68824
3908	246372	68762
3909	246440	68700
3910	246509	68639
3911	246576	68577
3912	246638	68514
3913	246660	68439
3914	246722	68376
3915	246782	68312
3916	246864	68254
3917	246961	68201
3918	247030	68139
3919	247097	68077
3920	247167	68016
3921	247236	67955
3922	247298	67892
3923	247369	67831
3924	247436	67769
3925	247505	67707
3926	247578	67647
3927	247642	67584
3928	247714	67524
3929	247787	67463
3930	247854	67401
3931	247925	67340
3932	247993	67279
3933	248062	67217
3934	248140	67158
3935	248218	67099
3936	248323	67047
3937	248385	66984
3938	248455	66923
3939	248537	66865
3940	248607	66804
3941	248675	66742
3942	248732	66677
3943	248819	66621
3944	248882	66558
3945	248948	66495
3946	249011	66432
3947	249079	66370
3948	249159	66312
3949	249235	66252
3950	249308	66191
3951	249375	66129
3952	249441	66067
3953	249526	66010
3954	249607	65952
3955	249668	65888
3956	249732	65825
3957	249796	65762
3958	249857	65698
3959	249923	65636
3960	249999	65576
3961	250065	65514
3962	250129	65451
3963	250196	65389
3964	250266	65328
3965	250334	65266
3966	250404	65204
3967	250464	65140
3968	250536	65080
3969	250604	65018
3970	250682	64959
3971	250756	64898
3972	250773	64823
3973	250834	64760
3974	250898	64697
3975	250958	64633
3976	251020	64569
3977	251100	64510
3978	251174	64450
3979	251236	64387
3980	251300	64324
3981	251370	64262
3982	251453	64204
3983	251525	64144
3984	251597	64083
3985	251669	64022
3986	251749	63963
3987	251809	63899
3988	251884	63839
3989	251948	63776
3990	252024	63716
3991	252037	63640
3992	252118	63582
3993	252201	63524
3994	252284	63465
3995	252358	63405
3996	252440	63346
3997	252507	63284
3998	252564	63220
3999	252625	63156
4000	252707	63097
4001	252789	63039
4002	252863	62979
4003	252942	62919
4004	253017	62859
4005	253096	62800
4006	253168	62739
4007	253235	62677
4008	253305	62615
4009	253377	62554
4010	253457	62495
4011	253526	62433
4012	253595	62372
4013	253662	62309
4014	253731	62247
4015	253799	62185
4016	253868	62124
4017	253940	62063
4018	254015	62002
4019	254092	61942
4020	254161	61881
4021	254224	61817
4022	254293	61756
4023	254363	61694
4024	254455	61638
4025	254476	61564
4026	254540	61501
4027	254616	61441
4028	254702	61383
4029	254789	61326
4030	254862	61265
4031	254923	61201
4032	254997	61141
4033	255080	61082
4034	255152	61021
4035	255223	60960
4036	255297	60899
4037	255366	60837
4038	255433	60775
4039	255499	60712
4040	255557	60648
4041	255615	60583
4042	255692	60523
4043	255778	60465
4044	255862	60407
4045	255935	60346
4046	256005	60285
4047	256069	60221
4048	256085	60147
4049	256159	60086
4050	256227	60024
4051	256290	59961
4052	256344	59895
4053	256356	59820
4054	256418	59757
4055	256433	59682
4056	256505	59621
4057	256573	59559
4058	256648	59498
4059	256717	59437
4060	256786	59375
4061	256851	59312
4062	256904	59246
4063	256965	59182
4064	256976	59107
4065	257045	59045
4066	257125	58986
4067	257210	58928
4068	257301	58871
4069	257375	58810
4070	257442	58748
4071	257482	58679
4072	257543	58615
4073	257605	58552
4074	257668	58489
4075	257737	58427
4076	257805	58365
4077	257872	58302
4078	257945	58241
4079	258007	58178
4080	258084	58118
4081	258158	58057
4082	258226	57994
4083	258299	57934
4084	258367	57871
4085	258436	57809
4086	258500	57746
4087	258566	57684
4088	258633	57621
4089	258699	57559
4090	258771	57497
4091	258835	57434
4092	258903	57372
4093	258961	57307
4094	259028	57245
4095	259099	57184
4096	259117	57110
4097	259185	57048
4098	259247	56985
4099	259308	56921
4100	259331	56849
4101	259337	56773
4102	259400	56710
4103	259464	56647
4104	259528	56584
4105	259596	56522
4106	259652	56457
4107	259714	56393
4108	259773	56329
4109	259843	56267
4110	259928	56209
4111	259990	56145
4112	260072	56086
4113	260086	56012
4114	260104	55939
4115	260189	55881
4116	260199	55806
4117	260274	55746
4118	260369	55689
4119	260445	55629
4120	260474	55558
4121	260549	55498
4122	260633	55439
4123	260700	55376
4124	260770	55314
4125	260829	55250
4126	260911	55191
4127	260991	55132
4128	261059	55069
4129	261124	55006
4130	261192	54944
4131	261269	54884
4132	261355	54825
4133	261424	54763
4134	261477	54698
4135	261542	54635
4136	261612	54573
4137	261679	54511
4138	261746	54448
4139	261815	54386
4140	261882	54324
4141	261954	54262
4142	262014	54198
4143	262077	54135
4144	262145	54073
4145	262207	54009
4146	262268	53946
4147	262331	53882
4148	262393	53819
4149	262455	53755
4150	262466	53681
4151	262534	53619
4152	262595	53555
4153	262660	53493
4154	262728	53430
4155	262797	53368
4156	262870	53307
4157	262934	53244
4158	263006	53183
4159	263014	53108
4160	263054	53040
4161	263118	52977
4162	263127	52903
4163	263193	52840
4164	263257	52777
4165	263322	52714
4166	263391	52652
4167	263459	52590
4168	263527	52528
4169	263586	52464
4170	263613	52393
4171	263688	52333
4172	263762	52272
4173	263826	52209
4174	263889	52145
4175	263962	52084
4176	263991	52014
4177	264058	51952
4178	264127	51890
4179	264195	51827
4180	264252	51763
4181	264316	51700
4182	264388	51638
4183	264453	51575
4184	264515	51512
4185	264582	51450
4186	264610	51380
4187	264677	51317
4188	264747	51255
4189	264811	51192
4190	264876	51129
4191	264952	51069
4192	265025	51007
4193	265037	50934
4194	265105	50872
4195	265167	50809
4196	265233	50746
4197	265251	50674
4198	265320	50612
4199	265393	50551
4200	265460	50488
4201	265530	50426
4202	265597	50364
4203	265678	50304
4204	265758	50244
4205	265832	50183
4206	265898	50120
4207	265911	50047
4208	265982	49986
4209	266056	49925
4210	266117	49861
4211	266186	49799
4212	266261	49738
4213	266327	49675
4214	266383	49611
4215	266454	49549
4216	266525	49487
4217	266598	49426
4218	266667	49364
4219	266735	49301
4220	266802	49239
4221	266860	49175
4222	266928	49112
4223	266999	49051
4224	267066	48988
4225	267132	48925
4226	267201	48863
4227	267269	48801
4228	267332	48738
4229	267405	48676
4230	267447	48609
4231	267518	48547
4232	267586	48485
4233	267652	48422
4234	267721	48360
4235	267789	48298
4236	267862	48236
4237	267918	48172
4238	267985	48109
4239	268050	48046
4240	268122	47985
4241	268188	47922
4242	268205	47850
4243	268273	47788
4244	268335	47725
4245	268392	47660
4246	268457	47597
4247	268520	47534
4248	268581	47471
4249	268642	47407
4250	268654	47335
4251	268716	47271
4252	268780	47208
4253	268844	47145
4254	268900	47081
4255	268907	47008
4256	268969	46944
4257	269035	46882
4258	269099	46819
4259	269161	46755
4260	269227	46693
4261	269292	46630
4262	269358	46567
4263	269429	46505
4264	269436	46432
4265	269505	46370
4266	269569	46307
4267	269634	46244
4268	269709	46183
4269	269775	46120
4270	269844	46058
4271	269908	45995
4272	269964	45931
4273	270036	45869
4274	270095	45805
4275	270163	45743
4276	270226	45680
4277	270290	45617
4278	270354	45554
4279	270419	45491
4280	270483	45428
4281	270544	45364
4282	270559	45293
4283	270626	45230
4284	270693	45168
4285	270766	45106
4286	270788	45036
4287	270853	44973
4288	270919	44911
4289	270991	44849
4290	271052	44785
4291	271123	44723
4292	271130	44651
4293	271135	44578
4294	271202	44516
4295	271273	44454
4296	271338	44391
4297	271400	44328
4298	271462	44264
4299	271535	44203
4300	271598	44140
4301	271666	44077
4302	271739	44016
4303	271807	43954
4304	271880	43892
4305	271948	43830
4306	272021	43768
4307	272047	43699
4308	272115	43637
4309	272184	43574
4310	272242	43510
4311	272308	43448
4312	272373	43385
4313	272440	43322
4314	272503	43259
4315	272566	43196
4316	272630	43133
4317	272697	43070
4318	272760	43007
4319	272823	42944
4320	272878	42880
4321	272942	42817
4322	273009	42754
4323	273036	42685
4324	273109	42624
4325	273127	42553
4326	273191	42490
4327	273211	42421
4328	273276	42358
4329	273351	42296
4330	273407	42232
4331	273478	42170
4332	273554	42109
4333	273617	42046
4334	273683	41983
4335	273749	41921
4336	273785	41853
4337	273852	41791
4338	273926	41729
4339	273996	41667
4340	274062	41604
4341	274118	41540
4342	274169	41475
4343	274236	41413
4344	274292	41348
4345	274353	41285
4346	274359	41213
4347	274430	41151
4348	274495	41089
4349	274510	41018
4350	274571	40955
4351	274638	40892
4352	274656	40823
4353	274676	40753
4354	274739	40690
4355	274808	40628
4356	274867	40564
4357	274930	40501
4358	274993	40438
4359	275059	40375
4360	275129	40313
4361	275195	40250
4362	275257	40187
4363	275320	40124
4364	275388	40062
4365	275448	39998
4366	275506	39934
4367	275570	39871
4368	275593	39803
4369	275660	39740
4370	275729	39678
4371	275795	39615
4372	275853	39551
4373	275924	39489
4374	275989	39427
4375	276054	39364
4376	276116	39301
4377	276187	39239
4378	276207	39169
4379	276210	39098
4380	276269	39034
4381	276306	38967
4382	276374	38905
4383	276390	38835
4384	276458	38773
4385	276523	38710
4386	276583	38647
4387	276647	38584
4388	276659	38514
4389	276730	38452
4390	276794	38389
4391	276800	38318
4392	276866	38255
4393	276935	38193
4394	277014	38132
4395	277086	38071
4396	277169	38010
4397	277250	37950
4398	277320	37888
4399	277390	37825
4400	277453	37762
4401	277470	37693
4402	277548	37632
4403	277558	37562
4404	277651	37503
4405	277727	37442
4406	277744	37372
4407	277829	37312
4408	277919	37253
4409	277995	37192
4410	278065	37130
4411	278147	37069
4412	278219	37007
4413	278286	36945
4414	278347	36881
4415	278417	36819
4416	278494	36758
4417	278570	36697
4418	278659	36637
4419	278738	36576
4420	278836	36518
4421	278913	36456
4422	278993	36395
4423	279074	36335
4424	279142	36272
4425	279199	36208
4426	279275	36147
4427	279291	36078
4428	279298	36007
4429	279313	35938
4430	279381	35876
4431	279439	35812
4432	279447	35742
4433	279523	35681
4434	279593	35619
4435	279622	35551
4436	279692	35489
4437	279763	35427
4438	279852	35367
4439	279938	35307
4440	279946	35237
4441	280014	35175
4442	280087	35113
4443	280145	35049
4444	280208	34986
4445	280220	34917
4446	280283	34854
4447	280345	34791
4448	280417	34729
4449	280484	34666
4450	280551	34604
4451	280568	34535
4452	280638	34473
4453	280645	34403
4454	280708	34340
4455	280779	34278
4456	280800	34210
4457	280869	34147
4458	280943	34086
4459	281020	34024
4460	281031	33955
4461	281063	33888
4462	281083	33820
4463	281165	33760
4464	281241	33698
4465	281320	33637
4466	281405	33577
4467	281479	33515
4468	281555	33453
4469	281597	33388
4470	281606	33319
4471	281678	33257
4472	281762	33196
4473	281828	33134
4474	281834	33064
4475	281906	33002
4476	281919	32933
4477	281941	32865
4478	282014	32804
4479	282091	32742
4480	282106	32674
4481	282149	32609
4482	282166	32540
4483	282251	32480
4484	282331	32419
4485	282414	32358
4486	282489	32297
4487	282498	32227
4488	282579	32167
4489	282659	32106
4490	282725	32043
4491	282803	31982
4492	282874	31920
4493	282941	31857
4494	283022	31796
4495	283094	31734
4496	283169	31673
4497	283237	31610
4498	283317	31549
4499	283392	31488
4500	283459	31425
4501	283526	31363
4502	283591	31300
4503	283654	31237
4504	283663	31168
4505	283710	31103
4506	283771	31040
4507	283841	30978
4508	283890	30913
4509	283956	30851
4510	284018	30788
4511	284038	30720
4512	284107	30658
4513	284176	30595
4514	284245	30533
4515	284257	30465
4516	284273	30397
4517	284294	30329
4518	284365	30267
4519	284431	30205
4520	284506	30143
4521	284535	30076
4522	284607	30014
4523	284672	29952
4524	284738	29889
4525	284800	29826
4526	284866	29764
4527	284931	29701
4528	284991	29638
4529	285063	29576
4530	285133	29513
4531	285199	29451
4532	285266	29388
4533	285340	29326
4534	285418	29265
4535	285488	29203
4536	285520	29137
4537	285583	29074
4538	285657	29012
4539	285718	28949
4540	285782	28886
4541	285852	28824
4542	285928	28762
4543	285996	28700
4544	286066	28638
4545	286131	28575
4546	286194	28512
4547	286259	28449
4548	286300	28384
4549	286373	28322
4550	286436	28259
4551	286509	28197
4552	286573	28134
4553	286601	28068
4554	286608	28000
4555	286675	27937
4556	286742	27875
4557	286810	27812
4558	286876	27750
4559	286894	27682
4560	286919	27616
4561	286990	27554
4562	287050	27490
4563	287058	27422
4564	287120	27359
4565	287192	27297
4566	287264	27235
4567	287321	27172
4568	287390	27109
4569	287461	27047
4570	287535	26985
4571	287620	26925
4572	287697	26863
4573	287771	26801
4574	287842	26739
4575	287910	26677
4576	287982	26614
4577	288055	26552
4578	288130	26491
4579	288196	26428
4580	288269	26366
4581	288342	26304
4582	288410	26242
4583	288422	26174
4584	288485	26111
4585	288549	26048
4586	288579	25982
4587	288638	25919
4588	288704	25856
4589	288760	25793
4590	288833	25731
4591	288910	25669
4592	288986	25608
4593	289046	25544
4594	289104	25481
4595	289166	25418
4596	289238	25356
4597	289307	25293
4598	289384	25232
4599	289459	25170
4600	289486	25104
4601	289561	25042
4602	289631	24980
4603	289707	24918
4604	289783	24856
4605	289850	24793
4606	289912	24730
4607	289973	24667
4608	290044	24605
4609	290114	24543
4610	290178	24480
4611	290200	24414
4612	290261	24351
4613	290334	24288
4614	290403	24226
4615	290467	24163
4616	290492	24097
4617	290496	24029
4618	290556	23966
4619	290627	23904
4620	290692	23841
4621	290701	23774
4622	290775	23712
4623	290851	23650
4624	290882	23585
4625	290951	23522
4626	291015	23459
4627	291054	23395
4628	291123	23332
4629	291193	23270
4630	291260	23207
4631	291330	23145
4632	291400	23083
4633	291471	23020
4634	291534	22957
4635	291606	22895
4636	291672	22833
4637	291737	22770
4638	291804	22707
4639	291866	22644
4640	291933	22582
4641	291997	22519
4642	292062	22456
4643	292138	22394
4644	292208	22332
4645	292281	22270
4646	292356	22208
4647	292424	22145
4648	292488	22082
4649	292603	22023
4650	292623	21957
4651	292707	21896
4652	292793	21835
4653	292882	21774
4654	292954	21711
4655	293017	21649
4656	293085	21586
4657	293155	21524
4658	293231	21462
4659	293301	21399
4660	293368	21337
4661	293380	21270
4662	293448	21207
4663	293512	21144
4664	293580	21082
4665	293648	21019
4666	293714	20957
4667	293783	20894
4668	293849	20831
4669	293916	20769
4670	293982	20706
4671	294058	20644
4672	294141	20582
4673	294217	20520
4674	294225	20454
4675	294239	20387
4676	294322	20326
4677	294393	20263
4678	294457	20201
4679	294515	20137
4680	294575	20074
4681	294635	20011
4682	294702	19948
4683	294774	19886
4684	294842	19824
4685	294863	19758
4686	294934	19695
4687	295002	19633
4688	295076	19571
4689	295137	19508
4690	295201	19445
4691	295265	19382
4692	295272	19315
4693	295345	19253
4694	295369	19188
4695	295441	19125
4696	295508	19063
4697	295513	18996
4698	295580	18933
4699	295647	18871
4700	295703	18807
4701	295776	18745
4702	295845	18682
4703	295902	18619
4704	295973	18557
4705	296038	18494
4706	296102	18431
4707	296167	18368
4708	296186	18303
4709	296255	18240
4710	296316	18177
4711	296321	18111
4712	296327	18044
4713	296332	17978
4714	296339	17912
4715	296417	17850
4716	296454	17786
4717	296526	17723
4718	296610	17662
4719	296691	17600
4720	296715	17535
4721	296758	17471
4722	296829	17408
4723	296894	17346
4724	296964	17283
4725	296980	17218
4726	297049	17155
4727	297124	17093
4728	297193	17030
4729	297261	16968
4730	297322	16905
4731	297387	16842
4732	297453	16780
4733	297522	16717
4734	297593	16655
4735	297658	16592
4736	297721	16529
4737	297780	16466
4738	297844	16403
4739	297851	16337
4740	297858	16271
4741	297926	16209
4742	297998	16147
4743	298080	16085
4744	298170	16023
4745	298254	15962
4746	298337	15900
4747	298421	15838
4748	298428	15772
4749	298492	15710
4750	298567	15647
4751	298633	15585
4752	298710	15523
4753	298773	15460
4754	298854	15398
4755	298914	15335
4756	298982	15272
4757	299049	15210
4758	299112	15147
4759	299127	15082
4760	299190	15019
4761	299216	14954
4762	299285	14891
4763	299315	14827
4764	299380	14764
4765	299456	14702
4766	299535	14640
4767	299609	14578
