iter	RMSE
3219	3413969.802
3220	3413409.851
3221	3413047.501
3222	3412584.501
3223	3411879.408
3224	3411575.074
3225	3411189.834
3226	3410879.136
3227	3410582.891
3228	3409857.652
3229	3409498.498
3230	3409072.537
3231	3408240.676
3232	3407877.645
3233	3407235
3234	3406142.507
3235	3404715.093
3236	3404078.814
3237	3403377.997
3238	3403215.13
3239	3402534.013
3240	3402035.133
3241	3401440.92
3242	3400713.695
3243	3399807.496
3244	3398685.221
3245	3398180.499
3246	3397632.653
3247	3397079.196
3248	3397078.972
3249	3396905.035
3250	3396899.747
3251	3396703.411
3252	3396424.515
3253	3396066.907
3254	3395732.693
3255	3395241.107
3256	3394522.179
3257	3394164.627
3258	3393967.301
3259	3393454.713
3260	3393183.328
3261	3392248.413
3262	3391393.585
3263	3390919.152
3264	3390095.032
3265	3389407.229
3266	3388493.384
3267	3387833.88
3268	3387833.41
3269	3387561.134
3270	3386899.695
3271	3386290
3272	3385626.262
3273	3384655.575
3274	3384650.657
3275	3383978.803
3276	3382775.855
3277	3382148.808
3278	3381424.218
3279	3381419.465
3280	3381234.139
3281	3380986.494
3282	3380268.014
3283	3380170.763
3284	3380135.07
3285	3379631.086
3286	3379392.905
3287	3378596.518
3288	3378596.069
3289	3377784.149
3290	3377619.788
3291	3376780.64
3292	3376664.267
3293	3376663.824
3294	3376006.208
3295	3375654.404
3296	3374995.226
3297	3374013.092
3298	3373105.827
3299	3372231.898
3300	3371275.66
3301	3370461.187
3302	3370277.044
3303	3370276.759
3304	3369331.236
3305	3369029.305
3306	3368823.925
3307	3368258.368
3308	3367404.646
3309	3367376.475
3310	3366638.153
3311	3366635.265
3312	3366621.812
3313	3366028.52
3314	3365539.399
3315	3365146.009
3316	3364791.864
3317	3364690.807
3318	3364108.204
3319	3363982.69
3320	3363797.751
3321	3362996.975
3322	3362990.451
3323	3362412.582
3324	3361922.108
3325	3361920.667
3326	3361916.193
3327	3361062.773
3328	3360234.266
3329	3360175.717
3330	3359581.984
3331	3359059.859
3332	3358386.052
3333	3357878.668
3334	3356518.878
3335	3356246.568
3336	3356238.978
3337	3355775.754
3338	3355039.285
3339	3354554.224
3340	3353780.948
3341	3353141.759
3342	3352668.147
3343	3351830.788
3344	3351741.723
3345	3351070.885
3346	3350362.915
3347	3349814.403
3348	3349678.688
3349	3349118.387
3350	3349036.391
3351	3349034.206
3352	3348344.614
3353	3347627.743
3354	3347029.035
3355	3346311.463
3356	3346257.286
3357	3346257.01
3358	3346194.767
3359	3345710.966
3360	3345571.598
3361	3344928.541
3362	3344276.058
3363	3344275.111
3364	3343671.502
3365	3343598.594
3366	3343172.634
3367	3342361.094
3368	3342274.899
3369	3341505.227
3370	3340842.252
3371	3339130.841
3372	3338285.333
3373	3338236.829
3374	3338132.075
3375	3337599.677
3376	3337115.756
3377	3336327.146
3378	3336243.533
3379	3335945.399
3380	3335420.586
3381	3335374.688
3382	3334655.49
3383	3334042.896
3384	3334042.611
3385	3334040.791
3386	3333401.721
3387	3332241.749
3388	3331764.709
3389	3331552.401
3390	3331020.38
3391	3330791.578
3392	3330783.656
3393	3330759.977
3394	3330721.284
3395	3330690.244
3396	3330492.382
3397	3330403.543
3398	3330291.101
3399	3330255.035
3400	3330031.434
3401	3329262.275
3402	3328330.764
3403	3328273.556
3404	3327700.397
3405	3327007.346
3406	3326389.755
3407	3325528.879
3408	3324556.84
3409	3324036.819
3410	3323607.023
3411	3322776.557
3412	3322037.817
3413	3321150.748
3414	3320568.415
3415	3319867.55
3416	3319106.307
3417	3318375.282
3418	3317363.102
3419	3317359.505
3420	3317359.305
3421	3316127.596
3422	3315650.154
3423	3314924.462
3424	3314107.264
3425	3313560.232
3426	3312759.285
3427	3312031.447
3428	3311647.844
3429	3310699.265
3430	3309972.452
3431	3309972.277
3432	3309185.278
3433	3308241.472
3434	3307678.583
3435	3307375.668
3436	3306560.969
3437	3306129.21
3438	3306129.001
3439	3305389.53
3440	3304881.927
3441	3304452.191
3442	3304223.466
3443	3303649.364
3444	3303203.969
3445	3302663.268
3446	3302298.471
3447	3302015.109
3448	3301589.65
3449	3300633.666
3450	3299962.712
3451	3299500.426
3452	3298915.541
3453	3298680.604
3454	3298065.473
3455	3297147.176
3456	3296832.175
3457	3295991.328
3458	3295739.256
3459	3295138.714
3460	3294816.778
3461	3294357.732
3462	3293856.089
3463	3293407.808
3464	3293348.748
3465	3293286.051
3466	3292690.617
3467	3292535.804
3468	3292443.028
3469	3292229.909
3470	3292015.092
3471	3291338.767
3472	3291335.278
3473	3290918.261
3474	3289970.661
3475	3289484.891
3476	3288812.516
3477	3288461.793
3478	3287924.927
3479	3287050.632
3480	3286602.524
3481	3286586.625
3482	3286550.386
3483	3286314.52
3484	3285871.123
3485	3285158.905
3486	3284921.711
3487	3284916.838
3488	3284864.743
3489	3284297.888
3490	3283607.585
3491	3283010.734
3492	3282967.862
3493	3282715.593
3494	3281941.296
3495	3281337.299
3496	3280757.678
3497	3280462.69
3498	3280406.536
3499	3280235.041
3500	3279753.453
3501	3279377.491
3502	3279359.101
3503	3278797.541
3504	3278547.608
3505	3278203.711
3506	3277707.569
3507	3276743.377
3508	3275677.445
3509	3275334.449
3510	3274628.728
3511	3273887.536
3512	3273127.289
3513	3273127.112
3514	3272902.178
3515	3272676.645
3516	3272616.443
3517	3271765.988
3518	3271413.011
3519	3270537.139
3520	3270512.858
3521	3269816.212
3522	3269062.831
3523	3268194.722
3524	3267899.329
3525	3267809.343
3526	3266867.862
3527	3266361.442
3528	3266168.913
3529	3265563.623
3530	3264968.901
3531	3264896.071
3532	3264811.59
3533	3264136.031
3534	3264132.446
3535	3263653.407
3536	3263612.333
3537	3263241.647
3538	3262757.696
3539	3262445.991
3540	3261746.501
3541	3261555.133
3542	3260694.055
3543	3260693.878
3544	3260277.52
3545	3259181.947
3546	3259156.323
3547	3258572.499
3548	3258313.459
3549	3257870.894
3550	3257155.673
3551	3256378.295
3552	3255760.818
3553	3255674.232
3554	3255222.488
3555	3255217.226
3556	3254243.742
3557	3254090.565
3558	3253296.721
3559	3252815.654
3560	3251917.426
3561	3251066.043
3562	3250173.496
3563	3249517.015
3564	3248964.615
3565	3248754.23
3566	3247831.817
3567	3247831.763
3568	3247830.134
3569	3247647.195
3570	3247316.304
3571	3246917.083
3572	3246248.317
3573	3245693.993
3574	3245238.89
3575	3244640.949
3576	3243910.75
3577	3243845.691
3578	3242827.862
3579	3242349.07
3580	3242008.452
3581	3241569.321
3582	3241399.241
3583	3241356.578
3584	3241356.413
3585	3241324.274
3586	3241258.92
3587	3240822.101
3588	3240821.93
3589	3240192.168
3590	3240136.223
3591	3238871.887
3592	3238871.72
3593	3238319.656
3594	3237534.24
3595	3237218.757
3596	3236469.432
3597	3236260.736
3598	3236245.287
3599	3235344.193
3600	3234810.698
3601	3234119.123
3602	3234014.795
3603	3234014.687
3604	3234014.523
3605	3234014.359
3606	3233348.303
3607	3232846.542
3608	3232367.365
3609	3231598.998
3610	3231277.01
3611	3231178.569
3612	3230827.295
3613	3230214.629
3614	3228843.198
3615	3228809.089
3616	3228530.817
3617	3228462.586
3618	3227304.194
3619	3226941.936
3620	3226821.728
3621	3226330.59
3622	3225858.476
3623	3225841.796
3624	3225119.54
3625	3225107.395
3626	3224698.924
3627	3224260.695
3628	3224080.766
3629	3223478.042
3630	3223391.312
3631	3223391.169
3632	3222301.57
3633	3220907.391
3634	3220907.115
3635	3220905.672
3636	3220848.736
3637	3220783.037
3638	3220266.779
3639	3219664.959
3640	3219648.585
3641	3219621.741
3642	3219321.499
3643	3219278.708
3644	3219138.14
3645	3217716.544
3646	3217349.768
3647	3217337.111
3648	3216439.474
3649	3216242.943
3650	3216242.821
3651	3216124.029
3652	3215033.411
3653	3215025.227
3654	3214842.005
3655	3214200.262
3656	3213577.317
3657	3213577.19
3658	3213037.474
3659	3212278.336
3660	3211925.377
3661	3211857.538
3662	3211835.99
3663	3211835.866
3664	3211475.207
3665	3211473.989
3666	3211428.291
3667	3211423.105
3668	3211115.706
3669	3211068.382
3670	3210867.923
3671	3210867.736
3672	3209817.194
3673	3209749.771
3674	3209023.997
3675	3208555.546
3676	3208545.507
3677	3207808.654
3678	3207658.085
3679	3207241.063
3680	3207240.949
3681	3207217.448
3682	3206703.298
3683	3206703.188
3684	3206703.077
3685	3206679.836
3686	3206679.814
3687	3205641.212
3688	3205328.929
3689	3205183.223
3690	3204412.26
3691	3204002.515
3692	3203441.243
3693	3202637.215
3694	3202011.683
3695	3201746.681
3696	3201052.409
3697	3200655.231
3698	3199649.195
3699	3198977.857
3700	3198144.805
3701	3196960.705
3702	3196884.993
3703	3196737.53
3704	3196637.903
3705	3196338.401
3706	3196245.756
3707	3196228.688
3708	3196203.012
3709	3195898.716
3710	3195861.641
3711	3195491.05
3712	3195491.037
3713	3194940.833
3714	3194643.236
3715	3193875.887
3716	3193875.784
3717	3193233.953
3718	3192759.271
3719	3192737.268
3720	3192737.204
3721	3192597.597
3722	3191728.324
3723	3190959.796
3724	3190941.025
3725	3190368.463
3726	3189662.619
3727	3189662.524
3728	3189504.661
3729	3189038.587
3730	3188071.821
3731	3188049.373
3732	3187474.764
3733	3187461.446
3734	3187461.43
3735	3186895.278
3736	3186893.747
3737	3185743.538
3738	3185454.626
3739	3185414.881
3740	3184987.092
3741	3184315.182
3742	3183517.611
3743	3183465.011
3744	3182458.286
3745	3181585.193
3746	3181090.15
3747	3180779.733
3748	3180765.783
3749	3180463.612
3750	3180121.238
3751	3179632.268
3752	3179008.93
3753	3179008.893
3754	3178618.166
3755	3178598.393
3756	3178577.88
3757	3178318.971
3758	3177651.877
3759	3177562.043
3760	3177159.382
3761	3176437.14
3762	3175534.147
3763	3174769.966
3764	3173966.33
3765	3173961.341
3766	3173287.723
3767	3172949.784
3768	3171835.131
3769	3171780.773
3770	3171059.943
3771	3170516.181
3772	3170162.851
3773	3169508.612
3774	3169007.093
3775	3168560.424
3776	3168455.997
3777	3167804.235
3778	3167804.048
3779	3166893.526
3780	3166658.74
3781	3165571.139
3782	3164292.771
3783	3164204.745
3784	3164201.415
3785	3163755.324
3786	3163411.798
3787	3163287.72
3788	3162226.784
3789	3162226.775
3790	3161583.443
3791	3160949.785
3792	3160309.76
3793	3159616.767
3794	3158952.894
3795	3158388.489
3796	3158380.727
3797	3158186.236
3798	3158185.295
3799	3158166.364
3800	3157598.721
3801	3157154.383
3802	3156525.006
3803	3156144.463
3804	3155775.684
3805	3155755.989
3806	3155318.619
3807	3155257.487
3808	3154565.003
3809	3154327.207
3810	3153684.016
3811	3153492.448
3812	3152587.55
3813	3152310.186
3814	3152210.941
3815	3151980.843
3816	3151476.861
3817	3151115.629
3818	3150581.942
3819	3150137.727
3820	3149092.492
3821	3148467.342
3822	3147722.096
3823	3146747.823
3824	3146747.816
3825	3146388.453
3826	3145727.174
3827	3144570.45
3828	3144299.459
3829	3143524.433
3830	3142915.893
3831	3142647.189
3832	3141934.966
3833	3141311.776
3834	3140611.404
3835	3139922.293
3836	3139259.258
3837	3138989.129
3838	3138559.116
3839	3138253.694
3840	3137831.047
3841	3136974.27
3842	3136338.763
3843	3136056.824
3844	3135321.931
3845	3135070.258
3846	3134294.578
3847	3133297.438
3848	3133179.488
3849	3132174.784
3850	3131697.742
3851	3131069.269
3852	3130868.572
3853	3129866.832
3854	3128966.063
3855	3128731.522
3856	3128126.595
3857	3127754.046
3858	3127493.606
3859	3126703.37
3860	3126346.688
3861	3125806.641
3862	3125308.656
3863	3124425.712
3864	3123979.829
3865	3122940.861
3866	3122252.652
3867	3121439.146
3868	3121258.814
3869	3120906.148
3870	3120177.409
3871	3119399.208
3872	3118720.523
3873	3117783.208
3874	3117548.45
3875	3116740.722
3876	3116246.624
3877	3115710.125
3878	3115115.095
3879	3114462.486
3880	3114036.797
3881	3113610.892
3882	3113307.902
3883	3112779.067
3884	3112406.108
3885	3111949.008
3886	3111687.69
3887	3111268.087
3888	3110526.343
3889	3110345.996
3890	3109954.363
3891	3109394.481
3892	3108947.924
3893	3108306.371
3894	3107243.361
3895	3106715.353
3896	3106698.922
3897	3106546.023
3898	3105775.06
3899	3105363.221
3900	3104839.722
3901	3104201.832
3902	3103737.196
3903	3103116.06
3904	3102422.776
3905	3102181.859
3906	3102035.251
3907	3101359.892
3908	3100944.603
3909	3100331.533
3910	3099882.038
3911	3099166.779
3912	3098347.491
3913	3098336.133
3914	3097949.039
3915	3097699.252
3916	3097370.683
3917	3096872.563
3918	3095677.75
3919	3095336.306
3920	3094169.977
3921	3093689.173
3922	3093347.943
3923	3092536.494
3924	3092129.55
3925	3091508.619
3926	3091254.661
3927	3090819.391
3928	3090359.597
3929	3089640.115
3930	3089205.188
3931	3088901.205
3932	3088533.024
3933	3088125.023
3934	3087532.116
3935	3087022.905
3936	3086775.494
3937	3086327.062
3938	3085691.188
3939	3084541.25
3940	3084299.566
3941	3083646.37
3942	3083407.051
3943	3082760.689
3944	3081900.718
3945	3080715.247
3946	3080273.999
3947	3079861.627
3948	3078520.613
3949	3077271.715
3950	3077158.159
3951	3076499.892
3952	3076360.585
3953	3075518.544
3954	3075144.7
3955	3074862.703
3956	3074448.873
3957	3074068.364
3958	3073765.319
3959	3073432.994
3960	3072689.425
3961	3072366.593
3962	3071564.071
3963	3071186.523
3964	3070992.849
3965	3069996.71
3966	3069510.818
3967	3068818.027
3968	3067512.382
3969	3067262.99
3970	3066065.731
3971	3065606.644
3972	3065585.84
3973	3065057.521
3974	3064398.542
3975	3064082.797
3976	3063576.146
3977	3063120.718
3978	3062620.476
3979	3062265.138
3980	3061721.474
3981	3061061.856
3982	3060372.801
3983	3059199.395
3984	3058789.557
3985	3057878.532
3986	3057408.245
3987	3057151.503
3988	3056771.579
3989	3056490.641
3990	3055438.972
3991	3055438.824
3992	3054852.808
3993	3054492.556
3994	3054082.95
3995	3053597.809
3996	3053141.888
3997	3052317.599
3998	3051643.093
3999	3051314.316
4000	3050048.4
4001	3049696.971
4002	3049374.308
4003	3048733.301
4004	3048048.048
4005	3047767.276
4006	3047024.855
4007	3046828.928
4008	3046261.651
4009	3044976.983
4010	3044634.81
4011	3044266.632
4012	3043664.281
4013	3043279.097
4014	3042671.655
4015	3042267.55
4016	3041607.706
4017	3040844.263
4018	3039265.169
4019	3038945.729
4020	3037605.346
4021	3037368.396
4022	3036867.784
4023	3035878.982
4024	3034888.801
4025	3034888.535
4026	3034494.161
4027	3034395.916
4028	3033976.61
4029	3032840.737
4030	3032310.057
4031	3032082.743
4032	3031465.695
4033	3030677.39
4034	3030131.445
4035	3029893.741
4036	3029192.717
4037	3028425.987
4038	3028048.633
4039	3027798.336
4040	3027634.174
4041	3027473.751
4042	3027205.623
4043	3026371.53
4044	3026334.226
4045	3026029.165
4046	3025865.1
4047	3025643.886
4048	3025643.787
4049	3024964.482
4050	3024605.058
4051	3023875.565
4052	3023549.101
4053	3023548.925
4054	3023245.595
4055	3023245.431
4056	3022510.384
4057	3021808.582
4058	3021493.03
4059	3021039.229
4060	3020864.28
4061	3020586.123
4062	3020316.156
4063	3019478.408
4064	3019478.38
4065	3019072.329
4066	3018375.736
4067	3017991.604
4068	3017309.508
4069	3016838.102
4070	3016369.23
4071	3016362.945
4072	3015979
4073	3014966.076
4074	3014716.677
4075	3014280.775
4076	3014109.185
4077	3013771.894
4078	3012663.357
4079	3012374.097
4080	3011134.551
4081	3010549.061
4082	3010509.092
4083	3010157.749
4084	3009728.863
4085	3009083.884
4086	3008655.791
4087	3007299.109
4088	3006386.871
4089	3006120.072
4090	3005418.793
4091	3004834.339
4092	3004467.282
4093	3003784.676
4094	3003447.195
4095	3002876.355
4096	3002863.685
4097	3002021.867
4098	3001391.203
4099	3001114.156
4100	3001072.007
4101	3001071.996
4102	3000702.443
4103	3000299.917
4104	3000068.578
4105	2998755.794
4106	2998545.286
4107	2998490.676
4108	2998352.249
4109	2997782.179
4110	2997334.785
4111	2997067.599
4112	2996847.502
4113	2996847.48
4114	2996841.448
4115	2996697.856
4116	2996697.839
4117	2996377.545
4118	2996073.857
4119	2995179.492
4120	2995128.054
4121	2994813.526
4122	2994254.754
4123	2993477.571
4124	2993226.468
4125	2992637.341
4126	2992496.433
4127	2991197.501
4128	2990997.39
4129	2990709.159
4130	2990000.112
4131	2989605.206
4132	2988774.019
4133	2988531.985
4134	2988345.967
4135	2987744.456
4136	2986871.737
4137	2986641.728
4138	2985946.317
4139	2985744.297
4140	2985291.137
4141	2984384.442
4142	2983725.386
4143	2983248.299
4144	2983127.034
4145	2982625.193
4146	2982414.87
4147	2981917.291
4148	2981283.51
4149	2981028.216
4150	2981028.124
4151	2980529.754
4152	2980123.624
4153	2979792.349
4154	2979525.918
4155	2978294.334
4156	2977984.955
4157	2977685.014
4158	2977552.268
4159	2977552.018
4160	2977353.063
4161	2977137.16
4162	2977137.137
4163	2976279.183
4164	2976016.989
4165	2975469.498
4166	2974926.281
4167	2974870.013
4168	2974568.529
4169	2973966.377
4170	2973934.909
4171	2973857.313
4172	2973704.908
4173	2972794.249
4174	2972620.864
4175	2972052.003
4176	2971973.646
4177	2971512.874
4178	2971332.703
4179	2970397.064
4180	2969739.483
4181	2969358.933
4182	2968737.848
4183	2968150.462
4184	2967489.969
4185	2966908.297
4186	2966855.665
4187	2966424.71
4188	2965698.768
4189	2965375.905
4190	2965139.407
4191	2964817.4
4192	2964163.984
4193	2964151.42
4194	2963807.916
4195	2963672.212
4196	2963250.208
4197	2963218.396
4198	2963041.478
4199	2962039.249
4200	2961391.186
4201	2961360.173
4202	2960921.108
4203	2960380.503
4204	2960145.525
4205	2959226.927
4206	2958880.5
4207	2958880.398
4208	2958468.314
4209	2958148.642
4210	2957938.434
4211	2957578.639
4212	2957535.905
4213	2957262.466
4214	2956994.35
4215	2956785.22
4216	2956517.714
4217	2956336.88
4218	2956011.463
4219	2955151.951
4220	2954905.213
4221	2954810.076
4222	2954400.034
4223	2954236.344
4224	2953959.301
4225	2953650.757
4226	2952505.068
4227	2952215.963
4228	2951893.482
4229	2951489.039
4230	2951476.64
4231	2950675.048
4232	2950397.957
4233	2950196.31
4234	2949715.754
4235	2949063.94
4236	2948851.712
4237	2948716.663
4238	2947966.95
4239	2946790.098
4240	2946018.02
4241	2945751.158
4242	2945720.917
4243	2945054.213
4244	2944726.078
4245	2944568.537
4246	2943324.44
4247	2942426.187
4248	2942156.421
4249	2942055.514
4250	2942055.478
4251	2941655.524
4252	2941491.683
4253	2941381.164
4254	2941181.897
4255	2941181.885
4256	2940556.88
4257	2940435.094
4258	2940100.649
4259	2939839.087
4260	2939008.067
4261	2938649.331
4262	2938381.697
4263	2938146.892
4264	2938146.879
4265	2937434.964
4266	2936754.757
4267	2936445.402
4268	2935957.343
4269	2935602.703
4270	2934745.864
4271	2934066.108
4272	2933813.456
4273	2932371.489
4274	2931904.354
4275	2931607.501
4276	2931127.423
4277	2930524.382
4278	2930125.082
4279	2929808.139
4280	2929768.879
4281	2929615.352
4282	2929615.244
4283	2929329.733
4284	2929212.647
4285	2928999.273
4286	2928990.01
4287	2928138.639
4288	2927590.246
4289	2927360.562
4290	2927134.348
4291	2926152.972
4292	2926152.925
4293	2926152.88
4294	2925423.105
4295	2925250.276
4296	2924490.569
4297	2924271.604
4298	2923655.057
4299	2923370.532
4300	2922837.933
4301	2922523.449
4302	2922174.527
4303	2921582.257
4304	2920454.138
4305	2920282.75
4306	2919619.655
4307	2919605.329
4308	2919474.807
4309	2919173.589
4310	2918707.621
4311	2917903.794
4312	2917676.751
4313	2917409.455
4314	2917061.091
4315	2916615.433
4316	2916332.744
4317	2914886.531
4318	2914355.511
4319	2913561.08
4320	2912779.657
4321	2912294.347
4322	2911535.147
4323	2911532.625
4324	2910636.294
4325	2910621.323
4326	2909682.115
4327	2909662.101
4328	2909478.703
4329	2909188.716
4330	2909055.358
4331	2907815.542
4332	2907434.169
4333	2907223.66
4334	2906979.851
4335	2906415.19
4336	2906400.74
4337	2905467.477
4338	2905295.92
4339	2904321.479
4340	2904152.334
4341	2903952.539
4342	2903899.957
4343	2903342.528
4344	2903309.393
4345	2903176.093
4346	2903176.08
4347	2902765.226
4348	2902463.028
4349	2902460.756
4350	2902181.609
4351	2901414.012
4352	2901387.666
4353	2901387.331
4354	2900882.686
4355	2900723.229
4356	2900345.55
4357	2899872.202
4358	2899585.252
4359	2899030.102
4360	2898690.943
4361	2898268.236
4362	2897526.784
4363	2897186.221
4364	2896966.751
4365	2896912.172
4366	2896661.605
4367	2896169.069
4368	2896167.443
4369	2895932.607
4370	2894930.771
4371	2894342.167
4372	2894161.456
4373	2893047.266
4374	2892558.914
4375	2892378.695
4376	2892290.112
4377	2891840.347
4378	2891836.087
4379	2891836.06
4380	2891497.971
4381	2891493.935
4382	2891445.414
4383	2891431.809
4384	2890084.521
4385	2889405.853
4386	2889041.654
4387	2887900.529
4388	2887899.641
4389	2887858.21
4390	2887753.758
4391	2887753.714
4392	2887189.824
4393	2886930.014
4394	2886519.821
4395	2886102.123
4396	2885920.983
4397	2885870.948
4398	2885365.182
4399	2885116.668
4400	2884700.872
4401	2884696.681
4402	2884270.846
4403	2884270.806
4404	2884208.061
4405	2883948.779
4406	2883948.614
4407	2883142.045
4408	2882964.508
4409	2882578.272
4410	2882135.955
4411	2881673.904
4412	2880581.667
4413	2879694.537
4414	2878601.113
4415	2878456.554
4416	2878280.439
4417	2878185.33
4418	2878146.219
4419	2877144.385
4420	2876968.511
4421	2876578.348
4422	2876033.99
4423	2874774.195
4424	2874578.989
4425	2874562.56
4426	2873925.436
4427	2873879.419
4428	2873879.377
4429	2873860.556
4430	2872729.718
4431	2872145.99
4432	2872145.962
4433	2871965.774
4434	2871105.158
4435	2871092.494
4436	2870923.643
4437	2870267.977
4438	2869339.165
4439	2868913.254
4440	2868913.206
4441	2868064.654
4442	2867739.07
4443	2867663.016
4444	2866820.982
4445	2866815.738
4446	2866683.491
4447	2866546.202
4448	2865973.241
4449	2864774.605
4450	2863686.771
4451	2863684.522
4452	2863655.774
4453	2863655.75
4454	2863325.54
4455	2863228.785
4456	2863183.988
4457	2862984.864
4458	2862164.242
4459	2862098.892
4460	2862098.863
4461	2862045.584
4462	2862040.72
4463	2861689.848
4464	2861121.561
4465	2860926.936
4466	2860265.901
4467	2860048.9
4468	2859058.602
4469	2859055.128
4470	2859055.086
4471	2858562.318
4472	2857917.79
4473	2857521.416
4474	2857521.411
4475	2857370.725
4476	2857362.943
4477	2857351.51
4478	2856795.734
4479	2855512.247
4480	2855494.262
4481	2855134.494
4482	2855133.879
4483	2854944.597
4484	2854046.849
4485	2853781.716
4486	2853638.122
4487	2853638.084
4488	2852502.717
4489	2851626.53
4490	2850946.427
4491	2850919.737
4492	2850341.975
4493	2849819.91
4494	2848748.442
4495	2847962.576
4496	2846991.308
4497	2846693.815
4498	2846406.749
4499	2845847.729
4500	2845631.499
4501	2845242.825
4502	2844947.899
4503	2844947.697
4504	2844947.676
4505	2844871.235
4506	2844500.482
4507	2843881.085
4508	2843803.566
4509	2843775.414
4510	2843230.473
4511	2843219.986
4512	2843022.105
4513	2842967.887
4514	2842201.529
4515	2842201.449
4516	2842197.799
4517	2842144.984
4518	2841080.551
4519	2839799.909
4520	2839248.763
4521	2839221.424
4522	2838634.915
4523	2838129.307
4524	2837325.142
4525	2837280.322
4526	2836452.903
4527	2836290.018
4528	2836116.624
4529	2836053.133
4530	2835869.262
4531	2835653.764
4532	2835586.92
4533	2835520.107
4534	2834902.096
4535	2834562.084
4536	2834560.296
4537	2834460.307
4538	2834348.743
4539	2833758.643
4540	2833555.817
4541	2833391.313
4542	2832916.807
4543	2831827.568
4544	2830809.765
4545	2830517.65
4546	2830465.505
4547	2830233.534
4548	2830186.401
4549	2829973.426
4550	2829482.493
4551	2828348.455
4552	2828058.261
4553	2828042.214
4554	2828042.194
4555	2827193.987
4556	2826940.302
4557	2826630.429
4558	2826152.371
4559	2826147.4
4560	2826129.378
4561	2825971.37
4562	2825749.696
4563	2825749.672
4564	2825607.619
4565	2825396.339
4566	2824905.168
4567	2824610.909
4568	2823718.02
4569	2823461.257
4570	2822826.28
4571	2822799.039
4572	2822510.414
4573	2822202.104
4574	2821812.308
4575	2821580.801
4576	2820715.581
4577	2820523.191
4578	2820164.212
4579	2820103.238
4580	2820091.836
4581	2819615.383
4582	2818958.423
4583	2818941.37
4584	2818207.787
4585	2817835.647
4586	2817826.569
4587	2817511.611
4588	2816175.541
4589	2814969.832
4590	2814540.818
4591	2813921.583
4592	2813891.997
4593	2813664.56
4594	2813601.037
4595	2813350.083
4596	2813067.333
4597	2812749.485
4598	2811988.037
4599	2811471.28
4600	2811433.695
4601	2810254.702
4602	2809361.164
4603	2808641.134
4604	2808082.186
4605	2807831.778
4606	2807568.903
4607	2807467.339
4608	2806203.055
4609	2805803.298
4610	2805718.907
4611	2805716.412
4612	2805373.06
4613	2805135.526
4614	2804616.337
4615	2804468.277
4616	2804468.058
4617	2804468.037
4618	2804234.33
4619	2804054.214
4620	2803526.086
4621	2803526.066
4622	2802945.024
4623	2802433.62
4624	2802408.928
4625	2801874.488
4626	2801586.278
4627	2801527.191
4628	2801446.401
4629	2801357.193
4630	2801092.527
4631	2800676.555
4632	2800554.759
4633	2800278.843
4634	2799998.409
4635	2799787.34
4636	2799363.841
4637	2799216.477
4638	2798758.182
4639	2798692.724
4640	2798134.244
4641	2797832.388
4642	2797426.761
4643	2796802.784
4644	2796467.963
4645	2795569.122
4646	2794535.853
4647	2794323.62
4648	2794040.638
4649	2793743.112
4650	2793742.967
4651	2792807.412
4652	2792586.549
4653	2792493.589
4654	2791950.207
4655	2791914.94
4656	2791108.616
4657	2790811.96
4658	2789942.486
4659	2789506.855
4660	2789181.573
4661	2789181.546
4662	2788475.902
4663	2788226.516
4664	2787432.498
4665	2786783.189
4666	2786131.768
4667	2785323.29
4668	2784572.569
4669	2783936.255
4670	2782693.389
4671	2782437.018
4672	2782133.9
4673	2781734.005
4674	2781733.991
4675	2781732.801
4676	2781061.542
4677	2780906.044
4678	2780409.885
4679	2780033.469
4680	2779620.408
4681	2779522.603
4682	2778802.03
4683	2778216.99
4684	2777936.255
4685	2777935.722
4686	2777865.041
4687	2777439.72
4688	2776740.734
4689	2776423.978
4690	2776214.353
4691	2775525.17
4692	2775525.168
4693	2775512.727
4694	2775496.441
4695	2775030.922
4696	2774933.72
4697	2774933.706
4698	2774883.999
4699	2774581.297
4700	2774455.977
4701	2773909.508
4702	2773649.632
4703	2773558.811
4704	2772922.268
4705	2772761.749
4706	2772045.001
4707	2771615.968
4708	2771613.857
4709	2771143.959
4710	2770849.609
4711	2770849.585
4712	2770849.243
4713	2770849.228
4714	2770849.169
4715	2770809.592
4716	2770773.159
4717	2770580.613
4718	2769925.545
4719	2769664.493
4720	2769662.16
4721	2769626.348
4722	2769573.57
4723	2769094.539
4724	2768374.52
4725	2768362.583
4726	2767996.358
4727	2767193.529
4728	2766723.833
4729	2766362.536
4730	2766195.478
4731	2765701.361
4732	2764689.605
4733	2764205.562
4734	2763993.892
4735	2763680.39
4736	2762846.552
4737	2762434.033
4738	2761891.402
4739	2761891.383
4740	2761891.351
4741	2761126.945
4742	2760761.118
4743	2760408.834
4744	2759968.654
4745	2759642.747
4746	2759255.215
4747	2759050.229
4748	2759050.224
4749	2758795.255
4750	2757932.543
4751	2756994.9
4752	2756308.745
4753	2756245.076
4754	2755775.222
4755	2755390.085
4756	2755301.663
4757	2755057.301
4758	2754697.438
4759	2754681.628
4760	2754378.043
4761	2754269.865
4762	2754221.497
4763	2754189.484
4764	2753581.609
4765	2752609.172
4766	2751693.749
4767	2751393.976
4768	2751393.959
4769	2751097.54
4770	2750076.192
4771	2749552.452
4772	2749226.678
4773	2748544.895
